id,uniqueId,signature,followerCount,aigcLabelType,createTime,desc,playCount,shareCount,videoId,link
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-28 02:41:05,The boys go on a late night drive to McDonalds #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming #aipresidents ,2213066,26836,7205031224979508523,https://www.tiktok.com/@presidentialdeepfakes/video/7205031224979508523
6927014834434212869,covers.ai.songs,"covers.ai fan acount, teen pop sensation and next best song producer 😤😤",7875,False,2023-07-03 21:46:11,"hello christ, im bout to sin again! #trump #aitrump #aicover #aicovers #biden #aibiden #flyanaboss #flyanabossyouwish ",913053,41761,7251711953343696170,https://www.tiktok.com/@covers.ai.songs/video/7251711953343696170
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-22 14:07:56,Trump and Biden play War Thunder #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming ,490077,1789,7202981692708080939,https://www.tiktok.com/@presidentialdeepfakes/video/7202981692708080939
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-22 12:35:11,The boys play Among Us #president #ai #biden #aibiden #trump #aitrump #amongus #aipresident ,305942,2515,7202957780104318254,https://www.tiktok.com/@presidentialdeepfakes/video/7202957780104318254
7032492950270837766,letstalktswizzle,,402,False,2023-03-11 23:05:50,Replying to @carchairheadrest #aivoice #aitrump #aibiden #taylorswift #tswizzle,199689,5649,7209428696069868802,https://www.tiktok.com/@letstalktswizzle/video/7209428696069868802
6833547409752458246,katiewatie16,"19 
graaaaaahhhh!!!
i am addicted to music",2114,False,2023-03-07 07:35:21,#fyp #bidenblast #aibiden ,121842,4124,7207704426411199786,https://www.tiktok.com/@katiewatie16/video/7207704426411199786
6971885454074348549,join.havoc.games,"Join my Minecraft Server⬇️
IP: join.havoc.games
Friend ""TMDServer"" on console!",34300,False,2023-05-13 13:32:54,COME PLAY THE MINING DEAD ON JAVA OR BEDROCK! IP: join.havoc.games BEDROCK PORT: 19132 #minecraft #minecraftmemes #minecraftbuilding #minecrafter #minecraftpe #minecraftbedrock #minecraftgun #bedrock #java #ai #aivoice #aivoices #aipresidents #aitrump #aibiden #aiobama #thewalkingdead #thelastofus,362199,1190,7232658633748729131,https://www.tiktok.com/@join.havoc.games/video/7232658633748729131
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-03-02 19:08:49,#aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidents ,101653,797,7206027907800567083,https://www.tiktok.com/@presidentialdeepfakes/video/7206027907800567083
6791341671286244358,dualsensenation,I make Funny AI videos 😂😂😂 join the Nation,11100,False,2023-02-24 11:58:48,Replying to @otb_key24 Ai Ninja Plays With Ai Ice Spice in Fortnite 😂😂 #ai#ninja#icespice#trump#drake#21savage#biden#rkelly#steveharvey#trending#viral#fypシ#fyp#fortnite#gaming#meme#funny                ⚠️This Video Is Completely Made with Ai Everything in this video is Fake and it’s a jokes 😂😂😂😂 #aitrump #aibiden #aiicespice #twitch #kaicenat #kaicenatclips ,94194,1391,7203690554717408558,https://www.tiktok.com/@dualsensenation/video/7203690554717408558
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-27 20:03:18,The Queen clutches #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming ,126879,1091,7204928708715744558,https://www.tiktok.com/@presidentialdeepfakes/video/7204928708715744558
7163005532747285546,drumlinetok,"🔥🥁🥁🥁🥁🥁🥁🥁🥁🔥
Follow for More!",7369,False,2023-03-02 17:50:01,Biden Judges Boston Crusaders 🇺🇸😈 📹: Man The Dan #drumline #biden #ai #dci #marchingband #funny #boston #bluecoats #drumcorps #drumsolo #aibiden #lmao #trending #fyp ,62651,3440,7206007600364752171,https://www.tiktok.com/@drumlinetok/video/7206007600364752171
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-22 14:03:17,The boys play MM2 #president #ai #biden #aibiden #trump #aitrump #aipresident #obama #aiobama ,164851,105,7202980498904239403,https://www.tiktok.com/@presidentialdeepfakes/video/7202980498904239403
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-26 13:48:06,#aivoice #president #ai #biden #aibiden #aitrump #trump #aipresidentgaming #aipresidents ,95530,79,7204460567673736490,https://www.tiktok.com/@presidentialdeepfakes/video/7204460567673736490
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-27 22:04:09,The boys get icecream after the roller coaster #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidents #obama #aiobama ,107953,140,7204959866467700010,https://www.tiktok.com/@presidentialdeepfakes/video/7204959866467700010
6709902233540477957,crampon123,,890,False,2023-03-12 21:37:16,Just watching some old jeopardy and found my favorite old episode #aivoices #aivoice #aibiden #aitrump #jeopardy #ai #aimeme #fakebodyy⚠️ ,77061,5490,7209777005162712363,https://www.tiktok.com/@crampon123/video/7209777005162712363
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-24 13:42:33,#aivoice #president #AXERatioChallenge #ai #biden #aibiden #trump #aitrump #aipresidentgaming #aipresidents ,86261,406,7203717303719038251,https://www.tiktok.com/@presidentialdeepfakes/video/7203717303719038251
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-21 23:30:27,#president #ai #trump #biden #aitrump #aibiden ,51793,693,7202755589779295531,https://www.tiktok.com/@presidentialdeepfakes/video/7202755589779295531
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-03-09 01:43:18,Heres a tutorial #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidents ,70799,96,7208356096086445355,https://www.tiktok.com/@presidentialdeepfakes/video/7208356096086445355
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-04-05 20:39:41,Joe gets a phone call from John Pork #aivoice #president #ai #biden #aibiden #trump #aitrump #obama #aiobama #aipresidents #johnpork ,42074,185,7218668211485642027,https://www.tiktok.com/@presidentialdeepfakes/video/7218668211485642027
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-22 14:00:20,The boys play Fortnite #president #ai #biden #aibiden #trump #aitrump #aipresident #obama #aiobama ,46364,272,7202979740410498347,https://www.tiktok.com/@presidentialdeepfakes/video/7202979740410498347
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-03-10 15:18:22,#aivoice #president #ai #biden #aibiden #trump #aitrump #obama #aiobama #aipresidents #aipresidentgaming ,46489,186,7208937207451667755,https://www.tiktok.com/@presidentialdeepfakes/video/7208937207451667755
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-03-07 13:46:07,#aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidents #aipresidentgaming #queenelizabeth ,32178,219,7207800107436215598,https://www.tiktok.com/@presidentialdeepfakes/video/7207800107436215598
6929961861912642566,soulthagenshinstan,"Genshin's Voice of Reason
🙌🎉✨
Email:
soulthagenshinstan@gmail.com",181100,False,2023-03-01 16:53:33,The Presidents talk about their Dehya pulls #genshinimpact35 #genshinimpact #hoyocreators #Dehya #dehyagenshin #aivoice #AiPresidents #AiObama #AiBiden #aitrump ,24302,565,7205621975228648747,https://www.tiktok.com/@soulthagenshinstan/video/7205621975228648747
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-03-22 13:43:18,#aivoice #president #ai #biden #aibiden #trump #aitrump #obama #aiobama #aipresidents #aipresidentgaming ,19619,141,7213365646443220267,https://www.tiktok.com/@presidentialdeepfakes/video/7213365646443220267
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-22 00:15:30,Trump and Biden play madden 23 #president #ai #biden #aibiden #trump #aitrump ,40292,150,7202767199184932139,https://www.tiktok.com/@presidentialdeepfakes/video/7202767199184932139
7201681776559801350,leonadorosi,Documentarista e videoreporter indipendente 🎞️,10400,False,2023-05-18 09:09:11,#biden #aibiden #bidenai #potus #usa #nonato #noguerra ,230374,1182,7234446960328035610,https://www.tiktok.com/@leonadorosi/video/7234446960328035610
6929961861912642566,soulthagenshinstan,"Genshin's Voice of Reason
🙌🎉✨
Email:
soulthagenshinstan@gmail.com",181100,False,2023-04-04 17:47:48,The Presidents continue to talk about best girl in Genshin #genshinimpact #hoyocreators #aivoice #AiPresidents #aibiden #aiobama #aitrump #aibush #genshin #genshinmemes #genshintok ,18971,215,7218252852416843050,https://www.tiktok.com/@soulthagenshinstan/video/7218252852416843050
6791341671286244358,dualsensenation,I make Funny AI videos 😂😂😂 join the Nation,11100,False,2023-02-22 06:15:03,Ai NBA Youngboy Meets Ai Trump #ai #nbayoungboy#nba#2k#gaming#aitrump#aibiden#obama#trending This Video Is A Joke Everything Is Fake and Ai ⚠️⚠️⚠️ 😂😂😂😂😂#nba2k23 ,28053,195,7202859730556030250,https://www.tiktok.com/@dualsensenation/video/7202859730556030250
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-22 00:12:29,#president #ai #biden #aibiden #trump #aitrump #benshapiro #uno ,32861,131,7202766421107952939,https://www.tiktok.com/@presidentialdeepfakes/video/7202766421107952939
6791341671286244358,dualsensenation,I make Funny AI videos 😂😂😂 join the Nation,11100,False,2023-02-25 22:59:23,Ai Speed Meets Ai Trump Who is the best Soccer / Football Player?#ai#aivoice#aivoiceover#speed#ishowspeed#trump#aitrump#aibiden#obama#messi#ronaldo#cr7#soccer#football#fifa#gaming#fyp#trending#viral#twtich#trump     #worldcup ⚠️Everything in this video is made with Ai and it’s fake and it’s all jokes😂😂😂 presidents gaming,35378,101,7204231899605175595,https://www.tiktok.com/@dualsensenation/video/7204231899605175595
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-21 23:52:05,#president #ai #trump #biden #aitrump #aibiden ,29009,246,7202761163254566190,https://www.tiktok.com/@presidentialdeepfakes/video/7202761163254566190
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-03-09 14:07:56,#aivoice #president #ai #biden #aibiden #aipresidents #aipresidentgaming #,23347,208,7208547871317036334,https://www.tiktok.com/@presidentialdeepfakes/video/7208547871317036334
6929961861912642566,soulthagenshinstan,"Genshin's Voice of Reason
🙌🎉✨
Email:
soulthagenshinstan@gmail.com",181100,False,2023-07-16 12:46:53,The Presidents talk about Sumeru ending as they play Genshin #genshinimpact #hoyocreators #Genshintok #aivoice #AiPresidents #aibiden #aiobama #aitrump #presidentsplayinggames #sumeru #summerwithgenshin #soulthagenshinstan ,14407,158,7256396921680514350,https://www.tiktok.com/@soulthagenshinstan/video/7256396921680514350
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-09-05 22:23:21,#funny #fyp #fypシ #joke #trump #presidents #ai #presidents #aibiden #aitrump #obama  ,13412,31,7275470986827337002,https://www.tiktok.com/@presidentialdeepfakes/video/7275470986827337002
7032492950270837766,letstalktswizzle,,402,False,2023-03-12 01:39:04,Replying to @greggypoo only doing it for greggypoo #aivoice #aivoices #aitrump #aibiden #aiobama #tswizzle #taylorswift,10637,299,7209468229419371777,https://www.tiktok.com/@letstalktswizzle/video/7209468229419371777
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-03-22 11:51:21,#aivoice #president #ai #biden #aibiden #trump #aitrump #obama #aiobama #aipresidents #drake #zestydrake ,13944,77,7213336756115098922,https://www.tiktok.com/@presidentialdeepfakes/video/7213336756115098922
6927014834434212869,covers.ai.songs,"covers.ai fan acount, teen pop sensation and next best song producer 😤😤",7875,False,2023-06-29 19:50:32,thx for the certifiied bop colleen #colleenballinger #colleenballingeredit #aicover #aitrump #aibiden #trump #biden ,25160,497,7250197794747665710,https://www.tiktok.com/@covers.ai.songs/video/7250197794747665710
6971885454074348549,join.havoc.games,"Join my Minecraft Server⬇️
IP: join.havoc.games
Friend ""TMDServer"" on console!",34300,False,2023-05-21 12:58:25,COME PLAY THE MINING DEAD ON JAVA OR BEDROCK! IP: join.havoc.games BEDROCK PORT: 19132 #minecraft #minecraftmemes #minecraftbuilding #minecrafters #minecraftpe #minecraftbedrock #minecraftgun #bedrock #java #ai  #aivoice #aivoices #aitrump #aibiden #aiobama #thewalkingdead #thelastofus,34376,133,7235618668753849643,https://www.tiktok.com/@join.havoc.games/video/7235618668753849643
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-08-24 13:04:34,#ai #presidents #aipresidents #aibiden #aitrump ,10153,74,7270873962580544810,https://www.tiktok.com/@presidentialdeepfakes/video/7270873962580544810
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-27 04:19:09,The boys go to WB Park #aivoice #president #ai #biden #aibiden #aitrump #trump #aipresidentgaming #aipresidents ,8737588,214286,7204685376160681259,https://www.tiktok.com/@presidentialdeepfakes/video/7204685376160681259
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-03-10 19:21:59,#aivoice #president #ai #biden #aibiden #trump #aitrump #obama #aiobama #tuckercarlson #aipresidents #aipresidents ,412016,19942,7208999985692708142,https://www.tiktok.com/@presidentialdeepfakes/video/7208999985692708142
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-23 19:17:36,Always remember if you need help talk to someone   #AXERatioChallenge  #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming ,200064,2503,7203432583097601322,https://www.tiktok.com/@presidentialdeepfakes/video/7203432583097601322
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-24 04:23:13,Trump and Biden play FNAF #AXERatioChallenge #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming #aipresidents #fnaf ,159205,1385,7203573193758625067,https://www.tiktok.com/@presidentialdeepfakes/video/7203573193758625067
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-03-10 15:05:56,Donald and Joe play Family Feud #aivoice #president #ai #biden #aibiden #aipresidents #aipresidentgaming #trump #aitrump #steveharvey ,147357,771,7208934007172549930,https://www.tiktok.com/@presidentialdeepfakes/video/7208934007172549930
7115439143177503787,theratedrook,Welcome,621,False,2023-02-19 10:21:58,If Trump and Biden played madden together #mamadontworry #fyp #foryoupage #mahomes #joebiden #donaldtrump #rihanna #fypシ #ai #foryou #madden23 #icespice #chiefs #saints #aitrump #aibiden ,160789,2995,7201809772117724462,https://www.tiktok.com/@theratedrook/video/7201809772117724462
6792796670234936326,dslclubb,★ BRAND NEW  ★ ↓ out now,72000,False,2023-05-20 19:44:34,omw to the mall! 💓🫶🎀 #aibiden #aimusic,135111,15,7235352850233117995,https://www.tiktok.com/@dslclubb/video/7235352850233117995
7032492950270837766,letstalktswizzle,,402,False,2023-03-12 23:54:35,Replying to @Emily (Taylor’s Version) only for you Emily. Part 5 of ‘Let’s Talk T-Swizzle’ #letstalktswizzle #aivoice #aitrump #aibiden #taylorswift #tswizzle ,7381,143,7209812364672240897,https://www.tiktok.com/@letstalktswizzle/video/7209812364672240897
7065415500830622767,human_division,Comedy Channel! Subscribe to my Youtube for more content that’s banned here!,184,False,2023-03-16 12:20:57,"Obama, Biden, and Trump Select Their Final Four #marchmadnes #marchmadnessbracket #finalfour2023 #aitrump #aibiden #aiobama #aivoices #marchmadness #duke #nittanylions #sportshumor ",13053,76,7211117982062300459,https://www.tiktok.com/@human_division/video/7211117982062300459
7245047588713825322,aipresidentcovers,ai covers made on covers.ai,1581,False,2023-07-03 21:33:37,"hello christ, im bout to sin again #aicover #aicovers #biden #trump #aitrump #aibiden #flyanaboss #flyanabossyouwish ",14512,217,7251708687071448362,https://www.tiktok.com/@aipresidentcovers/video/7251708687071448362
6949537598408279045,astro_wt,"Gaijin Partner
=NBLA= Owner
🔽✨Universe Discord✨🔽
Discord.gg/nbla",87900,False,2023-02-25 19:32:15,Trump almost nukes 😳#warthunder #warthunder #warthunder #gaiming #fyp #aitrump #aibiden #aispeech ,9879,1,7204178509789547819,https://www.tiktok.com/@astro_wt/video/7204178509789547819
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-22 14:35:27,Trump and the boys try to play Minecraft #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming #aipresidents #aipresident #minecraft ,55937,253,7202988788056984878,https://www.tiktok.com/@presidentialdeepfakes/video/7202988788056984878
6735254550829237253,vampyro111,"⬇️business email in twitch bio ⬇️
‼️LIVE EVERY DAY AT 4:30PM CT‼️",1300000,False,2023-03-08 02:41:53,Patrick Bateman Minecraft Let’s Play Episode 1 THIS IS AN AI GENERATED VOICE #minecraft #minecraftletsplay #aivoices #aipresidents #aitrend #aibiden #funny #aimemes ,17691,5,7208000084678675755,https://www.tiktok.com/@vampyro111/video/7208000084678675755
7077693240081859626,thetttvpodcast,Join us as we explore everything at the bottom of the rabbit hole. Enjoy ur TTTV,249800,False,2023-08-10 10:27:01,🌐A.I. Taking Over Twitch - A.I. Trump and Biden Live Debate 24/7🤖 #ai #twitch #aitrump #aibiden #debate #toilettimeshow #longervideos ,9281,105,7265637965118983470,https://www.tiktok.com/@thetttvpodcast/video/7265637965118983470
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-08-30 15:04:13,The return #trump #presidents #ai #aipresidents #aibiden #aitrump #obama ,5474,16,7273131240767917358,https://www.tiktok.com/@presidentialdeepfakes/video/7273131240767917358
6727084143355134982,kenzie.grape,"devious and whimsical by nature. 
22",3378,False,2023-03-03 20:56:11,#aivoice #aibiden #icespice #bidencore ,5460,106,7206426692087270698,https://www.tiktok.com/@kenzie.grape/video/7206426692087270698
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-08-25 19:18:47,#ai #presidents #aipresidents #aibiden #aitrump #fnaf ,8342,12,7271341487147732270,https://www.tiktok.com/@presidentialdeepfakes/video/7271341487147732270
6929961861912642566,soulthagenshinstan,"Genshin's Voice of Reason
🙌🎉✨
Email:
soulthagenshinstan@gmail.com",181100,False,2023-04-13 22:12:33,The Presidents seem to be excited about Kirara #genshinimpact #hoyocreators #AiPresidents #aibiden #aiobama #aitrump #Aibush #kirara #genshinimpactkirara #genshinmemes #inuyasha #sesshomaru #anime #animetiktok #weebtiktok ,4382,33,7221660860131855658,https://www.tiktok.com/@soulthagenshinstan/video/7221660860131855658
7032492950270837766,letstalktswizzle,,402,False,2023-03-12 05:40:27,Replying to @burntfrootloops36 our special guest is causing some controversy tonight #aivoice #aitrump #aibiden #aihillary #taylorswift #tswizzle,4351,97,7209530457837391105,https://www.tiktok.com/@letstalktswizzle/video/7209530457837391105
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-22 14:16:39,The boys squad up#aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming #aipresident #benshapiro ,46658,304,7202983926460321070,https://www.tiktok.com/@presidentialdeepfakes/video/7202983926460321070
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-22 14:39:07,Joe’s house doesn’t match the theme #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming #aipresidents #minecraft ,52898,170,7202989736745553195,https://www.tiktok.com/@presidentialdeepfakes/video/7202989736745553195
6740040094734074885,travelsoverseascapes,"21
invented money and music and all sports and languages",345,False,2023-02-22 16:14:31,#aipresident #aibiden #aitrump #lgbtq ,2525,25,7203014284534861102,https://www.tiktok.com/@travelsoverseascapes/video/7203014284534861102
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-05-02 12:43:40,#aivoice #president #ai #biden #aibiden #trump #aitrump #aiobama #aipresidents #obama #popularmmos #stampy #dantdm #nostalgia #minecraft #minecraftai ,6054,23,7228564771572895018,https://www.tiktok.com/@presidentialdeepfakes/video/7228564771572895018
6799498699748738053,consumepollo,Just a sh*t poster,206,False,2023-05-15 21:05:09,Obanma gets blasted by goat daddy #raru #ganon #zelda #tearsofthekingdom  #botw #botw2 #TOTK #totk #nintendo #bidenblast #aibiden ,5492,57,7233518210706885930,https://www.tiktok.com/@consumepollo/video/7233518210706885930
7163005532747285546,drumlinetok,"🔥🥁🥁🥁🥁🥁🥁🥁🥁🔥
Follow for More!",7369,False,2023-03-03 18:25:19,Biden Judges Carolina Crown 2013 🇺🇸👑 📹: Man The Dan #biden #ai #dci #marchingband #drumcorps #carolinacrown #bluecoats #band #music #brass #trumpet #drumline #aibiden #Imao #funny #trending #fyp,9735,92,7206387793772236075,https://www.tiktok.com/@drumlinetok/video/7206387793772236075
7202754390540190766,presidentialdeepfakes,"Ai presidents videos, slideshows and full episodes of shows",134400,False,2023-02-22 18:31:55,The Boys have a late night heart to heart #aivoice #president #ai #biden #aibiden #trump #aitrump #aipresidentgaming #aipresidents #minecraft  ,54641,51,7203049737119862062,https://www.tiktok.com/@presidentialdeepfakes/video/7203049737119862062
7164072301473825834,muffet_666,Jamaican American! no Karen & Kens MAGA  Fake White Jesus Christians .,67900,False,2023-07-28 16:05:40,"#duet with @LaCozi I know, for a fact that Biden would like to blast him with every effort in the book but he has to act presidential#fyp #tiktok #foryou #foryourpage #trump #aibiden ",5086,66,7260901305894522158,https://www.tiktok.com/@muffet_666/video/7260901305894522158
7233905810701550635,coversdotai,Cover your songs with AI voices!,1729,False,2023-07-03 21:30:29,#trump #biden #flyanaboss #aicover #aicovers #aitrump #aibiden ,6889,102,7251707892510854442,https://www.tiktok.com/@coversdotai/video/7251707892510854442
6778580151544628230,roon_tang,"Comedian/Lunatic/Internet gangsta from ATL
                CashApp: $RoonTang",83000,False,2023-02-28 06:29:22,#ai #aitrump #aibiden #aiobama #aitrend #voiceaitrend #voiceai #trumpvoice #trump #biden #obama #trumpsucks #trumpsucks❤️🖕 #politics #politicalcomedy #cod #videogames #trumpminecraft #satire #politicalsatiretrump   ,2875,3,7205090027527884078,https://www.tiktok.com/@roon_tang/video/7205090027527884078
6791530984056931334,herbb__,"nola🧟‍♂️
Lsu
🇭🇹Ig - herb.zoe
1257 cool guys 😎
Fw the yt : Herbb Tv",1233,False,2023-03-15 06:01:09,#CapCut bro nocap these videos are hilarious 😭😂😂😂😂#fypシ゚viral #aipresidents #aiobama #aitrump #aibiden #xyzbca ,2149,5,7210648938511191338,https://www.tiktok.com/@herbb__/video/7210648938511191338
7210588886173991978,presidentialgameplay,Presidential Memes,14,False,2023-03-15 02:17:25,Search and Destroy #president #aimemes #aitrump #aibiden #obamaai #callofduty ,1433,10,7210591386943409451,https://www.tiktok.com/@presidentialgameplay/video/7210591386943409451
6978487347889521670,tybear40,,145,False,2023-03-03 00:05:31,#ai #aivoice #aivoices #aivoicememes #aipresidents #aitrump #aibiden #aiobama #barackobama #obama #trump #donaldtrump #joebiden #biden #fnaf #fivenightsatfreddy #fivenightsatfreddys #fnaf1 #gameplay #freddyfazbear #donald #memes #funny #funnymemes #funnyvideos #fypシ #subwaysurfers #scared #scary #presidentbiden #deepfake #aivoiceover ,1880,26,7206104391412092203,https://www.tiktok.com/@tybear40/video/7206104391412092203
6929961861912642566,soulthagenshinstan,"Genshin's Voice of Reason
🙌🎉✨
Email:
soulthagenshinstan@gmail.com",181100,False,2023-07-31 16:41:02,Replying to @going.down.to.south.park The Presidents try not to talk about Genshin Impact leaks #GenshinImpact #hoyocreators #Genshintok #aivoice #AiPresidents #aibiden #aiobama #aitrump #presidentsplayinggames #summerwithgenshin #soulthagenshinstan #fontaine #wanderergenshin #lyneygenshinimpact ,2704,8,7262023664239955243,https://www.tiktok.com/@soulthagenshinstan/video/7262023664239955243
6921709074262901766,harddrivemag,the only ethical source of video game news on the planet,13600,False,2023-03-01 12:49:29,Biden Flexes On Obama In Tony Hawk's Pro Skater #biden #bidenai #aibiden #obama #obamaai #aiobama #tonyhawk #proskater #memes,2321,12,7205559067807354155,https://www.tiktok.com/@harddrivemag/video/7205559067807354155
6929961861912642566,soulthagenshinstan,"Genshin's Voice of Reason
🙌🎉✨
Email:
soulthagenshinstan@gmail.com",181100,False,2023-07-23 05:15:47,Replying to @numlad_103 The Presidents choose between Yelan and Zhongli #GenshinImpact #hoyocreators #Genshintok #aivoice #AiPresidents #aibiden #aiobama #aitrump #presidentsplayinggames #summerwithgenshin #soulthagenshinstan #zhongli #zhongligenshinimpact #noellegenshinimpact #yelan #yelangenshinimpact ,2794,21,7258878414835223851,https://www.tiktok.com/@soulthagenshinstan/video/7258878414835223851
70468182142025728,willgravedigger,"Link to my music and the discord 
⬇️⬇️⬇️",17700,False,2023-03-04 21:34:02,wise words #fyp #ai #presidents #minecraft #aibiden #aitrump #aiobama #trump #biden #obama ,2153,6,7206807496235748650,https://www.tiktok.com/@willgravedigger/video/7206807496235748650
6847466164794442757,mr.rule.34444,"20
U.S.A Texas
Just another dirty minded account 😏😈",7987,False,2023-03-05 00:12:38,Best thing AI has done #animetiktok #fake #fyp #AI  #thepresiidents #aitrump #aibiden #aiobama  #fyp #foryoupage #funny #comedyvideo #overwatch #widowmaker ,3027,8,7206848394311044395,https://www.tiktok.com/@mr.rule.34444/video/7206848394311044395
7256515947343021083,bidenonr6,Presidential Six Siege 😍,8,False,2023-07-17 15:40:59,Biden shows you a run out! What do you guys want to see? Runouts/SpawnPeeks/C4SpawnPeeks? Let me know below. #r6 #spawnpeek #runout #emeraldplains #aibiden #ai #funny #bronzetips #ezkills ,7534,18,7256813033513635098,https://www.tiktok.com/@bidenonr6/video/7256813033513635098
7206363178660561963,trumpgamingai,The Official trump gaming account,89,False,2023-03-10 15:09:46,The boys play warzone #aivoice #president #ai #biden #aibiden #aitrump #trump #aipresidentgaming #aipresidents ,1147,2,7208934983669632302,https://www.tiktok.com/@trumpgamingai/video/7208934983669632302
7198250199026058282,future.queen.anya,Hi i’m Anya! I’m a sphynx cat in training to become a Queen aka a mommy!😻😼😽😺,1752,False,2023-03-17 14:13:50,anya doing a little dance :)  #sphynx #sphynxcat #sphynxkitten #sphynxoftiktok #sphyxcats #sphynxkittens #sphynxaddiction #sphynxlover #sphynxlife #hairless #hairlesscat #hairlesskitten #hairleskitty #hairlesspet #hairlessanimals #cat #cats #catsoftiktok #kitten #kitty #baby #babycat #babykitten #cute #aww #adorable #cute #cutecat #cutekitten #cutekittensoftiktok #cutekitten #icebiden #ai #aibiden ,2629,7,7211518176981519659,https://www.tiktok.com/@future.queen.anya/video/7211518176981519659
7214498290028463110,ai_myths,"I create stories performed with AI
YouTube --> MrCurling",47,False,2023-03-25 15:24:52,| Part 1 | The Presidents watch TV my first ai video lol #ai #aivoice #trump #biden #Obama #aitrump #aibiden #aiobama #tonysoprano #thesopranos ,1136,5,7214505172070894875,https://www.tiktok.com/@ai_myths/video/7214505172070894875
